Nombre,Localidad,Calidad,Teléfono,Dirección,Email,WEB,Postal Code,Tipo de Restauración,Coordenadas GPS,LATWGS84,LONWGS84,tag1,tag2,tag3
Kutxa Fundazioa Artegunea,Donostia / San Sebastián,0.0,,"Plaza de las Cigarreras, 1 (Tabakalera, planta baja)",,,,Exposición,"43.317078,-1.975827",43.317078,-1.975827,cultura,moderno,indoor
Kutxa Fundazioa Artegunea,Donostia / San Sebastián,0.0,,"Paseo Duque de Mandas, 52 (Tabakalera)",,,,Exposición,"43.317078,-1.975827",43.317078,-1.975827,cultura,moderno,indoor
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,animado,indoor
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,indoor
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,animado,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Teatro,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,cultura,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Danza,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,cultura,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,moderno
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Bilbao Arena - Miribilla,Bilbao,0.0,,"Askatasun Hiribidea, 13 (Miribilla)",,,,Concierto,"43.2516420967337,-2.92571067810058",43.2516420967337,-2.92571067810058,musica_en_vivo,animado,deporte
Biblioteca Municipal de Zarauz Sanz Enea,Zarautz,0.0,,"Nafarroa, 22",,,,Conferencia,"43.2857734750049,-2.1691882610321",43.2857734750049,-2.1691882610321,cultura,indoor,tradicional
Torre Luzea Erakusgela,Zarautz,0.0,,"Nagusia, 28",,,,Exposición,"43.2857812849858,-2.1746277809143",43.2857812849858,-2.1746277809143,cultura,indoor,moderno
Gezala Auditoriuma,Lezo,0.0,,"Calle Donibane, 2",,,,Teatro,"43.319825,-1.898077",43.319825,-1.898077,cultura,indoor,tradicional
Gezala Auditoriuma,Lezo,0.0,,"Calle Donibane, 2",,,,Teatro,"43.319825,-1.898077",43.319825,-1.898077,cultura,indoor,tradicional
Soreasu Antzokia,Azpeitia,0.0,,Barrio Soreasu s/n,,,,Teatro,"43.183900834486366,-2.26541519165039",43.183900834486366,-2.26541519165039,cultura,indoor,euskaldun
Gurea Antzokia,Villabona,0.0,,"Berria kalea, 55",,,,Teatro,"43.1865919037657,-2.05337047576904",43.1865919037657,-2.05337047576904,cultura,indoor,euskaldun
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Teatro,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,cultura,indoor,
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Teatro,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,cultura,indoor,tradicional
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Teatro,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,cultura,indoor,tradicional
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Teatro,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,cultura,indoor,tradicional
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Teatro,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,cultura,indoor,tradicional
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Teatro,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,cultura,indoor,tradicional
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Concierto,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,musica_en_vivo,cultura,indoor
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Concierto,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,musica_en_vivo,cultura,indoor
Escuela de Música de Sestao,Sestao,0.0,,Calle Gran Vía 13,,,,Concierto,"43.3090427671666,-3.00490021705627",43.3090427671666,-3.00490021705627,musica_en_vivo,cultura,indoor
Centro Cultural Montehermoso,Vitoria-Gasteiz,0.0,,"Fray Zacarías Martínez, 2",,,,Concierto,"42.8482272019287,-2.67256379127502",42.8482272019287,-2.67256379127502,musica_en_vivo,cultura,moderno
Centro Cultural Montehermoso,Vitoria-Gasteiz,0.0,,"Fray Zacarías Martínez, 2",,,,Concierto,"42.8482272019287,-2.67256379127502",42.8482272019287,-2.67256379127502,musica_en_vivo,cultura,moderno
Centro Cultural Montehermoso,Vitoria-Gasteiz,0.0,,"Fray Zacarías Martínez, 2",,,,Concierto,"42.8482272019287,-2.67256379127502",42.8482272019287,-2.67256379127502,cultura,musica_en_vivo,indoor
Centro Cultural Montehermoso,Vitoria-Gasteiz,0.0,,"Fray Zacarías Martínez, 2",,,,Festivales (Gazteinformazioa),"42.8482272019287,-2.67256379127502",42.8482272019287,-2.67256379127502,cultura,animado,indoor
Torrezabal Kultur Etxea,Galdakao,0.0,,"Plaza Lehendakari Agirre, s/n",,,,Concierto,"43.231645,-2.844558",43.231645,-2.844558,cultura,musica_en_vivo,euskaldun
Biblioteca de Basauri (Ibaigane),Basauri,0.0,,"Ibaigane, 2",,,,Conferencia,"43.2363787355637,-2.88400769233703",43.2363787355637,-2.88400769233703,cultura,indoor,euskaldun
Museo de Bellas Artes de Álava,Vitoria-Gasteiz,0.0,,"Paseo de Fray Francisco de Vitoria, 8",,,,Concierto,"42.841611,-2.67938",42.841611,-2.67938,cultura,musica_en_vivo,indoor
Museo de Bellas Artes de Álava,Vitoria-Gasteiz,0.0,,"Paseo de Fray Francisco de Vitoria, 8",,,,Concierto,"42.841611,-2.67938",42.841611,-2.67938,cultura,musica_en_vivo,indoor
Museo de Bellas Artes de Álava,Vitoria-Gasteiz,0.0,,"Paseo de Fray Francisco de Vitoria, 8",,,,Concierto,"42.841611,-2.67938",42.841611,-2.67938,cultura,musica_en_vivo,indoor
Museo de Bellas Artes de Álava,Vitoria-Gasteiz,0.0,,"Paseo de Fray Francisco de Vitoria, 8",,,,Concierto,"42.841611,-2.67938",42.841611,-2.67938,cultura,musica_en_vivo,indoor
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,animado
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,animado
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,animado
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,animado
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Danza,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,animado
Debako Kultur Elkartea,Deba,0.0,,"J.M. Ostolaza Kalea, 12",,,,Teatro,"43.29448,-2.35432",43.29448,-2.35432,cultura,euskaldun,indoor
Ibarretxe Kultur Etxea (Iurreta),Iurreta,0.0,,"Bidebarrieta, 4",,,,Teatro,"43.175344,-2.635564",43.175344,-2.635564,cultura,euskaldun,indoor
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Concierto,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,musica_en_vivo,cultura,indoor
Dabadaba,Donostia / San Sebastián,0.0,,"Mundaiz, 8 - Bajo",,,,Concierto,"43.3154482579131,-1.97590884649663",43.3154482579131,-1.97590884649663,musica_en_vivo,noche,animado
Dabadaba,Donostia / San Sebastián,0.0,,"Mundaiz, 8 - Bajo",,,,Concierto,"43.3154482579131,-1.97590884649663",43.3154482579131,-1.97590884649663,musica_en_vivo,noche,animado
Biblioteca de Bilbao (Basurto),Bilbao,0.0,,"Sabino Arana, 50",,,,Danza,"43.25645609502757,-2.9489537549691525",43.25645609502757,-2.9489537549691525,cultura,indoor,chill
Biblioteca de Bilbao (Basurto),Bilbao,0.0,,"Sabino Arana, 50",,,,Danza,"43.25645609502757,-2.9489537549691525",43.25645609502757,-2.9489537549691525,cultura,indoor,chill
Centro Municipal de Basurto,Bilbao,0.0,,"Zankoeta, 1",,,,Danza,"43.25892623695196,-2.94873416558754",43.25892623695196,-2.94873416558754,cultura,deporte,indoor
Centro Municipal de Basurto,Bilbao,0.0,,"Zankoeta, 1",,,,Danza,"43.25892623695196,-2.94873416558754",43.25892623695196,-2.94873416558754,cultura,deporte,indoor
Centro Municipal de Basurto,Bilbao,0.0,,"Zankoeta, 1",,,,Danza,"43.25892623695196,-2.94873416558754",43.25892623695196,-2.94873416558754,cultura,deporte,indoor
Centro Municipal de Basurto,Bilbao,0.0,,"Zankoeta, 1",,,,Danza,"43.25838838213179,-2.948170839999322",43.25838838213179,-2.948170839999322,cultura,deporte,indoor
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Sala BBK,Bilbao,0.0,,"Gran Vía, 19-21",,,,Teatro,"43.262018,-2.930798",43.262018,-2.930798,cultura,indoor,moderno
Sala BBK,Bilbao,0.0,,"Gran Vía, 19-21",,,,Teatro,"43.262018,-2.930798",43.262018,-2.930798,cultura,indoor,moderno
Sala BBK,Bilbao,0.0,,"Gran Vía, 19-21",,,,Teatro,"43.262018,-2.930798",43.262018,-2.930798,cultura,indoor,moderno
Cotton Club,Bilbao,0.0,,"Gregorio de la Revilla, 25",,,,Concierto,"43.2608428129476,-2.94043064117431",43.2608428129476,-2.94043064117431,musica_en_vivo,noche,animado
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,tradicional
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Teatro,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,cultura,indoor,moderno
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,cultura,indoor
Bizkaia Arena - BEC,Barakaldo,0.0,,"Ronda de Azkue, 1",,,,Concierto,"43.288235,-2.990406",43.288235,-2.990406,musica_en_vivo,animado,noche
Tabakalera,Donostia / San Sebastián,0.0,,"Plaza de las Cigarreras, 1",,,,Exposición,"43.316777,-1.975626",43.316777,-1.975626,cultura,indoor,moderno
Sanagustin Kulturgunea,Azpeitia,0.0,,"Enparantza Nagusia, 5",,,,Concierto,"43.1840572952506,-2.26532936096191",43.1840572952506,-2.26532936096191,musica_en_vivo,,euskaldun
Artium Museoa,Vitoria-Gasteiz,0.0,,"Calle Francia, 24",,,,Conferencia,"42.8495,-2.66735",42.8495,-2.66735,cultura,indoor,moderno
Artium Museoa,Vitoria-Gasteiz,0.0,,"Calle Francia, 24",,,,Danza,"42.8495,-2.66735",42.8495,-2.66735,cultura,deporte,indoor
Sala Jimmy Jazz,Vitoria-Gasteiz,0.0,,"Coronación, 4",,,,Conferencia,"42.8524667920482,-2.67658710479736",42.8524667920482,-2.67658710479736,musica_en_vivo,noche,animado
Sala Jimmy Jazz,Vitoria-Gasteiz,0.0,,"Coronación, 4",,,,Concierto,"42.8524667920482,-2.67658710479736",42.8524667920482,-2.67658710479736,musica_en_vivo,noche,animado
Sala Jimmy Jazz,Vitoria-Gasteiz,0.0,,"Coronación, 4",,,,Concierto,"42.8524667920482,-2.67658710479736",42.8524667920482,-2.67658710479736,musica_en_vivo,noche,animado
Sala Jimmy Jazz,Vitoria-Gasteiz,0.0,,"Coronación, 4",,,,Concierto,"42.8524667920482,-2.67658710479736",42.8524667920482,-2.67658710479736,musica_en_vivo,noche,animado
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Concierto,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,musica_en_vivo,cultura,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Museo San Telmo,Donostia / San Sebastián,0.0,,"Plaza Zuloaga, 1",,,,Exposición,"43.324954,-1.984927",43.324954,-1.984927,cultura,euskaldun,indoor
FICOBA,Irun,0.0,,"Avenida de Iparralde, 43",,,,Concierto,"43.347348,-1.787451",43.347348,-1.787451,musica_en_vivo,noche,animado
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,moderno,indoor
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Bilboko Kafe Antzokia,Bilbao,0.0,,"San Vicente, 2",,,,Concierto,"43.2637844046885,-2.92798519134521",43.2637844046885,-2.92798519134521,musica_en_vivo,noche,chill
Dabadaba,Donostia / San Sebastián,0.0,,"Mundaiz, 8 - Bajo",,,,Concierto,"43.3154482579131,-1.97590884649663",43.3154482579131,-1.97590884649663,musica_en_vivo,noche,animado
Biteri Kultur Etxea,Hernani,0.0,,"Nafar kalea, 18",,,,Proyección audiovisual,"43.2666047615698,-1.97620868682861",43.2666047615698,-1.97620868682861,cultura,euskaldun,indoor
Sanagustin Kulturgunea,Azpeitia,0.0,,"Enparantza Nagusia, 5",,,,Concierto,"43.1840572952506,-2.26532936096191",43.1840572952506,-2.26532936096191,musica_en_vivo,cultura,euskaldun
D8 Sorkuntza Faktoria,Bilbao,0.0,,"Untziola K., 18, Basurtu-Zorrotza",,,,Concierto,"43.274547,-2.974357",43.274547,-2.974357,musica_en_vivo,moderno,indoor
Sala Groove,Portugalete,0.0,,"Polígono industrial Nervión, (Ballonti) Pabellón 23",,,,Concierto,"43.313727,-3.031716",43.313727,-3.031716,musica_en_vivo,noche,animado
Sala Groove,Portugalete,0.0,,"Polígono industrial Nervión, (Ballonti) Pabellón 23",,,,Concierto,"43.313727,-3.031716",43.313727,-3.031716,musica_en_vivo,noche,animado
Centro Cultural Aiete,Donostia / San Sebastián,0.0,,"DK. Paseo de Aiete, 63",,,,Exposición,"43.305863,-1.991954",43.305863,-1.991954,cultura,indoor,moderno
Palacio Euskalduna,Bilbao,0.0,,"Avenida Abandoibarra, 4",,,,Concierto,"43.266966,-2.944419",43.266966,-2.944419,musica_en_vivo,cultura,moderno
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Sala Jimmy Jazz,Vitoria-Gasteiz,0.0,,"Coronación, 4",,,,Concierto,"42.8524667920482,-2.67658710479736",42.8524667920482,-2.67658710479736,musica_en_vivo,indoor,chill
Sala Jimmy Jazz,Vitoria-Gasteiz,0.0,,"Coronación, 4",,,,Concierto,"42.8524667920482,-2.67658710479736",42.8524667920482,-2.67658710479736,musica_en_vivo,indoor,chill
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
Santana 27 - Fever,Bilbao,0.0,,"Telleria, 27 (Bolueta)",,,,Concierto,"43.250098,-2.899727",43.250098,-2.899727,musica_en_vivo,noche,animado
"Igaralde, El Rincón del Pan",Legazpi,0.0,,"Caserío Igaralde-Goena. Barrio Brinkola, s/n",,,,Otros,"43.0193330473963,-2.33631134033203",43.0193330473963,-2.33631134033203,gastronomia,comercio_local,tradicional
Seminarixoa,Bergara,0.0,,"San Martin Agirre Plaza, 4",,,,Concierto,"43.117601,-2.413579",43.117601,-2.413579,musica_en_vivo,cultura,euskaldun
Seminarixoa,Bergara,0.0,,"San Martin Agirre Plaza, 4",,,,Concierto,"43.117601,-2.413579",43.117601,-2.413579,musica_en_vivo,cultura,euskaldun
Sala Rekalde,Bilbao,0.0,,"Calle Iparraguirre, 21",,,,Exposición,"43.26475,-2.93561",43.26475,-2.93561,cultura,indoor,moderno
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,cultura,moderno
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Teatro,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,cultura,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Teatro,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,cultura,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Danza,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,cultura,moderno,indoor
Kursaal,Donostia / San Sebastián,0.0,,"Avenida de Zurriola, 1",,,,Concierto,"43.324116201533,-1.9789981842041",43.324116201533,-1.9789981842041,musica_en_vivo,cultura,moderno
Sala Kubik,Vitoria-Gasteiz,0.0,,"General Alava, 5",,,,Concierto,"42.8450267608374,-2.67206415344241",42.8450267608374,-2.67206415344241,musica_en_vivo,indoor,animado
Sala Rekalde,Bilbao,0.0,,"Calle Iparraguirre, 21",,,,Otros,"43.26475,-2.93561",43.26475,-2.93561,cultura,indoor,moderno
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,moderno
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,moderno
Teatro Campos Elíseos,Bilbao,0.0,,"Bertendona, 5",,,,Teatro,"43.25941567460288,-2.931275759294208",43.25941567460288,-2.931275759294208,cultura,indoor,moderno
Sala Municipal de Exposiciones Ezkurdi,Durango,0.0,,"Plaza Ezkurdi, s/n",,,,Exposición,"43.1967292854415,-2.62247085571289",43.1967292854415,-2.62247085571289,cultura,indoor,tradicional
Sala Municipal de Exposiciones Ezkurdi,Durango,0.0,,"Plaza Ezkurdi, s/n",,,,Exposición,"43.1967292854415,-2.62247085571289",43.1967292854415,-2.62247085571289,cultura,indoor,tradicional
Sala Municipal de Exposiciones Ezkurdi,Durango,0.0,,"Plaza Ezkurdi, s/n",,,,Exposición,"43.1967292854415,-2.62247085571289",43.1967292854415,-2.62247085571289,cultura,indoor,tradicional
Leidor Aretoa,Tolosa,0.0,,"San Francisco, 6-8",,,,Teatro,"43.135738813317,-2.0759117603302",43.135738813317,-2.0759117603302,cultura,indoor,euskaldun
Leidor Aretoa,Tolosa,0.0,,"San Francisco, 6-8",,,,Teatro,"43.135738813317,-2.0759117603302",43.135738813317,-2.0759117603302,cultura,indoor,euskaldun
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,moderno
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Danza,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,deporte
Teatro Victoria Eugenia,Donostia / San Sebastián,0.0,,"Paseo de la República Argentina, 2",,,,Teatro,"43.32273737861176,-1.980722341955648",43.32273737861176,-1.980722341955648,cultura,indoor,moderno
Teatro Principal de Donostia (Antzoki Zaharra),Donostia / San Sebastián,0.0,,"DK. Calle Mayor, 1",,,,Teatro,"43.3227424959934,-1.98565006256103",43.3227424959934,-1.98565006256103,cultura,indoor,tradicional
